Player,Pos,Team,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Salary 2019-20,Salary 2020-21,Salary 2021-22,Salary 2022-23,Salary 2023-24,Salary 2023-2024,Signed Using,Guaranteed,Role
Damyean Dotson,SG,New York Knicks,0.0,7.0,16.9,0.414,3.4,9.5,0.36200000000000004,3.6,7.4,0.48,1.3,1.9,0.667,0.6,4.7,5.3,3.3,1.3,0.2,1.2,2.6,18.7,109.0,116.0,25.0,48.0,836.0,10.9,0.527,0.562,0.114,1.2,10.6,5.8,10.0,1.3,0.5,6.5,16.5,0.6,0.3,0.9,0.053,-0.9,-0.5,-1.4,0.1,1618520.0,0.0,0.0,0.0,0.0,0.0,Minimum Salary,1618520.0,Second Unit
Reggie Bullock,SG,New York Knicks,19.0,6.4,15.9,0.402,2.6,7.9,0.33299999999999996,3.8,8.0,0.469,1.2,1.5,0.81,0.9,3.9,4.8,3.0,1.8,0.2,1.4,4.0,16.7,105.0,115.0,28.0,29.0,684.0,9.3,0.502,0.496,0.094,2.0,8.8,5.3,8.8,1.8,0.4,7.5,15.6,0.2,0.3,0.5,0.036000000000000004,-2.7,-0.3,-3.0,-0.2,4000000.0,4200000.0,0.0,0.0,0.0,0.0,Room Exception,5000000.0,Second Unit
Donte DiVincenzo,SG,Milwaukee Bucks,22.0,7.0,15.2,0.462,2.6,7.4,0.344,4.5,7.8,0.5760000000000001,2.0,2.6,0.769,2.0,7.7,9.7,4.6,2.7,0.6,2.4,3.3,18.6,112.0,100.0,23.0,59.0,1362.0,15.0,0.57,0.489,0.17300000000000001,4.6,15.7,10.5,13.3,2.7,1.2,12.9,16.9,1.4,3.1,4.5,0.158,-0.6,2.7,2.1,1.4,2905800.0,3044160.0,4675830.0,0.0,0.0,0.0,1st Round Pick,5949960.0,Second Unit
Pat Connaughton,SG,Milwaukee Bucks,1.0,4.9,10.7,0.456,1.8,5.6,0.321,3.1,5.1,0.605,1.1,1.5,0.75,2.3,8.3,10.6,3.9,0.8,1.2,1.9,2.5,12.6,113.0,103.0,27.0,61.0,1119.0,11.2,0.5579999999999999,0.525,0.138,5.3,16.9,11.4,10.6,0.8,2.3,14.5,11.9,0.9,2.1,3.0,0.13,-1.1,1.6,0.5,0.7,1723050.0,0.0,0.0,0.0,0.0,0.0,NaN,1723050.0,Second Unit
George Hill,PG,Milwaukee Bucks,0.0,7.4,13.9,0.53,3.0,6.3,0.48,4.4,7.6,0.5710000000000001,2.9,3.4,0.831,1.9,4.5,6.4,6.3,1.7,0.2,2.0,3.1,20.6,132.0,105.0,33.0,52.0,1103.0,17.5,0.6679999999999999,0.452,0.247,4.3,9.2,6.9,18.4,1.7,0.3,11.6,15.8,3.2,1.9,5.1,0.22,1.8,1.4,3.2,1.5,9133907.0,9590602.0,10047297.0,0.0,0.0,0.0,NaN,21000000.0,Second Unit
George Hill,PG,Milwaukee Bucks,0.0,7.4,13.9,0.53,3.0,6.3,0.48,4.4,7.6,0.5710000000000001,2.9,3.4,0.831,1.9,4.5,6.4,6.3,1.7,0.2,2.0,3.1,20.6,132.0,105.0,33.0,52.0,1103.0,17.5,0.6679999999999999,0.452,0.247,4.3,9.2,6.9,18.4,1.7,0.3,11.6,15.8,3.2,1.9,5.1,0.22,1.8,1.4,3.2,1.5,1000000.0,0.0,0.0,0.0,0.0,0.0,NaN,21000000.0,Second Unit
Ersan İlyasova,PF,Milwaukee Bucks,8.0,7.0,14.8,0.47200000000000003,2.3,6.3,0.371,4.6,8.5,0.5479999999999999,3.2,3.8,0.8270000000000001,3.1,11.0,14.1,2.4,1.2,0.7,1.7,4.4,19.5,119.0,101.0,32.0,56.0,895.0,15.2,0.591,0.428,0.259,7.1,22.5,15.2,7.0,1.2,1.4,9.3,16.4,1.5,1.9,3.4,0.18,-0.2,0.8,0.6,0.6,7000000.0,7000000.0,0.0,0.0,0.0,0.0,MLE,7000000.0,Second Unit
DeAndre' Bembry,SG,Atlanta Hawks,4.0,5.3,11.6,0.456,0.8,3.3,0.231,4.5,8.3,0.546,1.3,2.4,0.542,1.7,6.0,7.7,4.1,2.8,1.0,3.1,4.3,12.7,95.0,112.0,25.0,43.0,915.0,9.6,0.5,0.285,0.21100000000000002,4.0,14.1,8.9,12.3,2.8,1.7,19.4,14.0,-0.5,0.7,0.2,0.011000000000000001,-3.5,1.0,-2.4,-0.1,2603982.0,0.0,0.0,0.0,0.0,0.0,1st Round pick,2603982.0,Second Unit
Damian Jones,C,Atlanta Hawks,27.0,6.4,9.4,0.68,0.1,0.5,0.222,6.3,8.9,0.7040000000000001,3.3,4.4,0.738,3.9,6.9,10.8,1.8,1.4,2.1,1.5,7.8,16.1,138.0,113.0,24.0,55.0,887.0,15.5,0.7120000000000001,0.051,0.47200000000000003,8.9,16.2,12.5,5.6,1.4,3.8,11.5,11.4,2.2,0.6,2.8,0.152,-1.6,0.1,-1.4,0.1,2305057.0,0.0,0.0,0.0,0.0,0.0,1st Round pick,2305057.0,Second Unit
Vince Carter,SF,Atlanta Hawks,0.0,5.7,16.2,0.35200000000000004,3.2,10.7,0.302,2.4,5.4,0.451,1.2,1.5,0.7929999999999999,1.0,5.6,6.6,2.6,1.2,1.3,1.8,4.8,15.9,94.0,116.0,43.0,60.0,876.0,7.6,0.47,0.664,0.095,2.2,13.2,7.6,7.7,1.2,2.4,9.4,16.6,-0.6,0.4,-0.2,-0.011000000000000001,-3.1,-1.2,-4.3,-0.5,2564753.0,0.0,0.0,0.0,0.0,0.0,Minimum Salary,2564753.0,Second Unit
Bruno Fernando,C,Atlanta Hawks,13.0,6.7,13.0,0.518,0.3,2.4,0.135,6.4,10.6,0.605,1.9,3.3,0.569,4.4,8.6,12.9,3.2,1.2,1.1,2.7,7.0,15.7,107.0,114.0,21.0,56.0,713.0,11.9,0.542,0.18600000000000003,0.256,10.0,20.0,15.0,9.9,1.2,2.0,15.9,15.3,0.4,0.4,0.8,0.055,-3.2,-1.0,-4.1,-0.4,1400000.0,1517981.0,1782621.0,0.0,0.0,0.0,NaN,4700602.0,Second Unit
Jeff Teague,PG,Atlanta Hawks,4.0,6.1,14.8,0.41200000000000003,0.9,2.7,0.33299999999999996,5.2,12.1,0.43,4.2,4.8,0.887,1.1,3.8,4.8,9.0,1.7,0.5,3.6,3.2,17.3,105.0,117.0,31.0,25.0,519.0,12.2,0.512,0.182,0.321,2.5,8.8,5.6,27.3,1.7,1.0,17.5,18.3,0.2,0.2,0.4,0.035,-1.6,-1.5,-3.1,-0.2,19000000.0,0.0,0.0,0.0,0.0,0.0,Cap space,19000000.0,Second Unit
Sviatoslav Mykhailiuk,SF,Detroit Pistons,27.0,6.5,15.7,0.41,4.5,11.1,0.40399999999999997,2.0,4.7,0.425,2.2,2.7,0.8140000000000001,0.7,3.4,4.0,4.1,1.6,0.2,2.4,3.4,19.6,110.0,116.0,22.0,56.0,1265.0,11.2,0.578,0.7040000000000001,0.17300000000000001,1.5,7.9,4.7,12.3,1.6,0.3,12.3,17.1,1.0,0.6,1.6,0.06,-0.7,-1.2,-1.8,0.0,1416852.0,1663861.0,0.0,0.0,0.0,0.0,Cap Space,1416852.0,Second Unit
Markieff Morris,PF,Detroit Pistons,16.0,8.7,19.4,0.45,3.7,9.4,0.397,5.0,10.0,0.5,3.0,3.9,0.772,1.2,7.4,8.6,3.4,1.3,0.5,3.5,5.2,24.2,104.0,113.0,30.0,44.0,988.0,12.7,0.573,0.486,0.203,2.7,17.3,9.9,11.0,1.3,0.9,14.2,21.8,0.3,0.7,1.0,0.049,-1.0,-1.0,-2.1,0.0,2241808.0,0.0,0.0,0.0,0.0,0.0,NaN,2241808.0,Second Unit
Luke Kennard,SG,Detroit Pistons,25.0,8.1,18.2,0.442,3.9,9.8,0.39899999999999997,4.2,8.5,0.491,3.6,4.0,0.893,0.5,4.7,5.2,6.1,0.6,0.3,2.3,3.5,23.6,117.0,117.0,23.0,28.0,922.0,14.4,0.589,0.535,0.21899999999999997,1.1,11.1,6.0,19.2,0.6,0.5,10.3,19.8,1.6,0.3,1.9,0.1,1.1,-1.4,-0.3,0.4,3827160.0,5273826.0,0.0,0.0,0.0,0.0,1st Round Pick,9100986.0,Second Unit
Thon Maker,C,Detroit Pistons,14.0,5.9,12.2,0.48200000000000004,1.4,4.1,0.344,4.5,8.2,0.55,4.6,7.0,0.664,3.4,7.2,10.6,2.7,1.6,2.5,2.9,6.5,17.8,111.0,110.0,22.0,60.0,776.0,13.7,0.5820000000000001,0.332,0.57,7.8,16.7,12.2,8.0,1.6,4.2,15.7,16.1,0.7,0.8,1.5,0.096,-2.0,0.7,-1.4,0.1,3569643.0,0.0,0.0,0.0,0.0,0.0,1st Round pick,3569643.0,Second Unit
Sekou Doumbouya,SF,Detroit Pistons,19.0,6.0,15.4,0.39,1.8,6.4,0.28600000000000003,4.2,9.0,0.46399999999999997,2.0,3.0,0.674,1.3,6.4,7.7,1.2,1.3,0.5,2.3,5.2,15.9,90.0,114.0,19.0,38.0,754.0,6.2,0.474,0.415,0.195,3.0,14.9,8.9,3.6,1.3,0.9,12.0,16.9,-0.8,0.5,-0.3,-0.02,-5.2,-1.5,-6.7,-0.9,3285120.0,3449400.0,3613680.0,5539771.0,0.0,0.0,1st Round Pick,6734520.0,Second Unit
Joel Embiid,C,Philadelphia 76ers,44.0,12.1,25.6,0.474,2.0,5.9,0.348,10.1,19.7,0.511,11.4,14.0,0.8140000000000001,4.5,14.5,19.0,5.0,1.4,2.1,4.9,5.5,37.7,114.0,104.0,25.0,44.0,1329.0,26.0,0.593,0.23,0.545,10.1,33.1,21.6,17.3,1.4,3.7,13.4,32.6,3.2,2.4,5.6,0.203,4.1,1.2,5.2,2.4,27504630.0,29542010.0,31579390.0,33616770.0,0.0,0.0,1st Round Pick,122242800.0,Second Unit
Mike Scott,PF,Philadelphia 76ers,10.0,5.6,13.9,0.408,3.2,8.9,0.358,2.5,5.0,0.496,1.1,1.3,0.833,2.5,7.3,9.8,2.1,0.8,0.2,1.0,3.7,15.5,113.0,111.0,31.0,63.0,1119.0,10.2,0.539,0.639,0.094,5.7,16.5,11.1,5.9,0.8,0.4,6.7,13.8,1.0,1.1,2.1,0.08900000000000001,-1.2,-1.1,-2.3,-0.1,4767000.0,5005350.0,0.0,0.0,0.0,0.0,Room Exception,9772350.0,Second Unit
Matisse Thybulle,SG,Philadelphia 76ers,13.0,4.2,10.2,0.41,2.2,6.2,0.35200000000000004,2.0,4.0,0.5,1.1,1.8,0.61,1.5,2.2,3.8,3.1,3.5,1.8,2.0,5.3,11.7,103.0,105.0,22.0,57.0,1110.0,9.8,0.53,0.607,0.175,3.5,5.1,4.3,8.3,3.5,3.1,15.1,11.6,0.1,1.8,1.9,0.084,-3.0,3.1,0.1,0.6,2582160.0,2711280.0,2840160.0,4379527.0,0.0,0.0,1st Round Pick,5293440.0,Second Unit
Shake Milton,SG,Philadelphia 76ers,16.0,8.6,17.3,0.498,3.8,8.4,0.45299999999999996,4.8,8.8,0.541,3.1,4.1,0.765,0.9,4.5,5.4,5.6,1.5,0.5,3.0,5.5,24.1,117.0,110.0,23.0,32.0,611.0,15.2,0.633,0.488,0.235,2.0,10.3,6.1,17.4,1.5,0.8,13.7,19.6,1.1,0.6,1.7,0.134,0.3,-0.6,-0.3,0.3,1445697.0,1701593.0,1846738.0,1997718.0,0.0,0.0,Cap Space,4994028.0,Second Unit
Raul Neto,PG,Philadelphia 76ers,3.0,6.8,15.0,0.451,2.4,6.1,0.39399999999999996,4.4,8.9,0.49,2.2,2.7,0.8390000000000001,0.9,3.5,4.5,6.6,1.9,0.4,3.6,3.7,18.2,106.0,110.0,27.0,49.0,565.0,11.5,0.562,0.406,0.177,2.1,8.0,5.1,19.3,1.9,0.8,18.2,17.6,0.2,0.6,0.8,0.071,-1.8,-0.1,-1.9,0.0,1737145.0,0.0,0.0,0.0,0.0,0.0,Minimum Salary,1737145.0,Second Unit
Delon Wright,SG,Dallas Mavericks,5.0,6.1,13.1,0.47,1.5,4.0,0.385,4.6,9.1,0.508,2.4,3.1,0.789,2.3,6.6,8.9,7.5,2.6,0.7,2.3,2.8,16.3,121.0,109.0,27.0,65.0,1412.0,16.1,0.563,0.307,0.23600000000000002,5.0,14.0,9.6,21.2,2.6,1.3,13.9,14.8,2.6,1.8,4.3,0.14800000000000002,0.4,2.0,2.4,1.6,9473684.0,9000000.0,8526316.0,0.0,0.0,0.0,NaN,27000000.0,Second Unit
Dwight Powell,C,Dallas Mavericks,37.0,6.7,10.5,0.638,0.5,1.8,0.256,6.2,8.7,0.716,3.4,5.1,0.667,3.4,6.9,10.4,2.7,1.6,1.0,1.6,4.7,17.2,134.0,110.0,28.0,40.0,1061.0,16.0,0.677,0.17,0.485,7.5,14.7,11.2,7.7,1.6,1.8,11.5,12.7,2.6,1.1,3.7,0.16899999999999998,0.4,1.0,1.4,0.9,10259375.0,10185185.0,11000000.0,11814815.0,0.0,0.0,Cap Space,43259375.0,Second Unit
Jalen Brunson,PG,Dallas Mavericks,16.0,8.6,18.4,0.466,2.0,5.7,0.358,6.5,12.7,0.515,2.9,3.6,0.813,1.0,5.3,6.3,8.9,1.0,0.2,3.1,3.5,22.1,114.0,113.0,23.0,57.0,1022.0,15.0,0.5529999999999999,0.309,0.193,2.3,11.3,6.9,26.9,1.0,0.3,13.6,20.4,1.6,0.7,2.3,0.10800000000000001,0.1,-0.9,-0.8,0.3,1416582.0,1663861.0,1802057.0,0.0,0.0,0.0,Cap Space,3080443.0,Second Unit
Justin Jackson,PF,Dallas Mavericks,2.0,6.5,16.2,0.39899999999999997,2.3,7.9,0.298,4.1,8.3,0.494,1.9,2.3,0.818,1.4,6.0,7.4,2.6,0.6,0.5,0.6,3.0,17.1,110.0,114.0,24.0,58.0,929.0,10.0,0.498,0.486,0.141,3.1,12.7,8.0,7.2,0.6,0.9,3.5,15.8,0.7,0.6,1.3,0.066,-1.7,-1.2,-2.9,-0.2,3280920.0,5029650.0,0.0,0.0,0.0,0.0,1st Round Pick,8310570.0,Second Unit
J.J. Barea,PG,Dallas Mavericks,4.0,9.2,22.2,0.413,3.6,9.4,0.382,5.6,12.8,0.43700000000000006,2.1,2.2,0.9440000000000001,1.2,4.7,5.9,12.3,0.5,0.2,4.3,3.1,24.0,110.0,115.0,35.0,26.0,391.0,14.9,0.519,0.425,0.10099999999999999,2.7,10.0,6.4,37.7,0.5,0.4,15.8,24.3,0.5,0.2,0.7,0.084,1.8,-2.7,-1.0,0.1,2564753.0,0.0,0.0,0.0,0.0,0.0,Minimum Salary,2564753.0,Second Unit
Monte Morris,PG,Denver Nuggets,8.0,7.8,17.0,0.45899999999999996,1.9,5.1,0.375,5.9,12.0,0.494,1.8,2.2,0.823,0.7,3.2,3.9,8.1,1.9,0.6,1.6,2.3,19.3,117.0,112.0,24.0,65.0,1402.0,14.9,0.537,0.298,0.128,1.6,7.3,4.4,23.3,1.9,1.1,8.1,17.2,2.2,1.2,3.4,0.11699999999999999,0.2,-0.1,0.1,0.8,1588231.0,1663861.0,0.0,0.0,0.0,0.0,Minimum Salary,1588231.0,Second Unit
Paul Millsap,PF,Denver Nuggets,41.0,8.6,17.8,0.486,2.2,5.0,0.44,6.4,12.8,0.504,4.8,5.8,0.833,4.0,7.9,11.9,3.2,1.7,1.3,2.8,5.8,24.3,117.0,108.0,34.0,44.0,1075.0,17.7,0.598,0.282,0.326,9.0,17.9,13.5,9.5,1.7,2.4,12.1,20.3,2.0,1.4,3.4,0.151,0.6,0.0,0.6,0.7,30500000.0,0.0,0.0,0.0,0.0,0.0,Cap space,30500000.0,Second Unit
Mason Plumlee,C,Denver Nuggets,1.0,8.4,13.6,0.617,0.0,0.2,0.0,8.4,13.4,0.627,4.1,7.6,0.536,4.9,10.6,15.5,6.9,1.6,1.8,4.0,6.9,20.9,117.0,106.0,29.0,53.0,900.0,19.1,0.615,0.016,0.556,11.0,23.9,17.4,20.0,1.6,3.4,18.9,18.4,1.7,1.3,3.0,0.162,0.2,2.0,2.2,1.0,14041096.0,0.0,0.0,0.0,0.0,0.0,Cap space,14041096.0,Second Unit
Torrey Craig,SF,Denver Nuggets,19.0,5.5,11.8,0.462,2.0,6.2,0.33,3.4,5.6,0.606,1.1,1.8,0.645,2.7,6.1,8.9,1.9,1.0,1.8,1.3,6.4,14.1,115.0,110.0,29.0,50.0,869.0,10.4,0.5589999999999999,0.524,0.149,6.1,13.8,10.0,5.2,1.0,3.4,9.0,12.2,0.8,0.9,1.7,0.095,-2.4,0.1,-2.3,-0.1,2100000.0,0.0,0.0,0.0,0.0,0.0,Cap Space,2100000.0,Second Unit
Vlatko Čančar,SF,Denver Nuggets,0.0,6.6,16.5,0.4,1.1,6.6,0.16699999999999998,5.5,9.9,0.556,4.4,4.4,1.0,5.5,5.5,11.0,3.3,1.1,1.1,3.3,7.7,18.7,106.0,111.0,22.0,14.0,45.0,11.4,0.507,0.4,0.267,12.4,12.4,12.4,9.1,1.1,2.0,15.2,19.1,0.0,0.0,0.1,0.069,-3.5,-1.1,-4.5,0.0,1517981.0,898310.0,1782621.0,0.0,0.0,0.0,MLE,2416291.0,Second Unit
Marquese Chriss,PF,Golden State Warriors,21.0,8.4,15.4,0.545,0.3,1.6,0.205,8.1,13.8,0.584,4.8,6.2,0.769,4.6,10.0,14.6,4.6,1.6,2.5,3.1,4.9,21.9,117.0,110.0,22.0,59.0,1196.0,19.4,0.604,0.10099999999999999,0.405,10.0,23.6,16.5,15.3,1.6,4.7,14.7,19.0,2.1,1.3,3.4,0.136,0.1,0.5,0.6,0.8,654468.0,1824003.0,0.0,0.0,0.0,0.0,Minimum Salary,3237275.0,Second Unit
Ky Bowman,PG,Golden State Warriors,12.0,6.3,15.1,0.41700000000000004,1.6,5.0,0.308,4.8,10.1,0.47200000000000003,1.6,1.9,0.8290000000000001,1.1,4.6,5.7,6.2,2.1,0.5,3.3,4.8,15.8,96.0,115.0,22.0,45.0,1015.0,9.2,0.494,0.33299999999999996,0.128,2.5,10.7,6.5,19.4,2.1,0.9,17.1,17.2,-0.6,0.6,-0.1,-0.003,-4.0,-0.3,-4.3,-0.6,355264.0,1517981.0,1782621.0,0.0,0.0,0.0,Minimum Salary,3655866.0,Second Unit
Andrew Wiggins,SG,Golden State Warriors,12.0,10.2,22.3,0.457,2.4,7.0,0.33899999999999997,7.8,15.3,0.512,4.9,7.2,0.672,2.1,4.4,6.5,5.1,1.9,2.0,3.0,3.1,27.7,106.0,113.0,24.0,12.0,403.0,17.5,0.542,0.314,0.324,4.7,10.3,7.4,18.2,1.9,3.8,10.4,25.4,0.2,0.3,0.5,0.064,1.0,-1.1,-0.2,0.2,27270000.0,29290000.0,31310000.0,33330000.0,0.0,0.0,1st Round Pick,121200000.0,Second Unit
Juan Toscano-Anderson,SF,Golden State Warriors,6.0,5.1,11.1,0.46,1.4,4.0,0.348,3.7,7.0,0.525,0.5,0.9,0.6,1.6,7.6,9.1,4.6,2.3,0.9,2.8,5.3,12.1,98.0,112.0,26.0,13.0,272.0,9.4,0.529,0.365,0.079,3.5,17.8,10.4,13.8,2.3,1.7,19.7,12.7,-0.1,0.2,0.2,0.03,-3.9,0.4,-3.5,-0.1,350189.0,0.0,0.0,0.0,0.0,0.0,Minimum Salary,350189.0,Second Unit
Kevon Looney,C,Golden State Warriors,4.0,5.3,14.4,0.36700000000000005,0.2,2.6,0.071,5.1,11.9,0.431,1.6,2.2,0.75,5.1,6.9,12.1,3.7,2.2,1.1,2.2,6.2,12.4,94.0,112.0,23.0,20.0,262.0,9.4,0.40299999999999997,0.177,0.152,11.2,16.3,13.6,11.1,2.2,2.1,12.5,15.7,-0.2,0.2,0.0,0.005,-4.8,-0.8,-5.5,-0.2,4629630.0,5000000.0,5370370.0,0.0,0.0,0.0,NaN,9629630.0,Second Unit
Austin Rivers,SG,Houston Rockets,4.0,6.0,14.3,0.42100000000000004,2.8,7.7,0.358,3.3,6.6,0.495,2.0,3.0,0.667,0.8,3.9,4.7,3.2,1.4,0.3,1.2,3.7,16.8,112.0,113.0,27.0,60.0,1402.0,10.3,0.5379999999999999,0.537,0.20800000000000002,1.9,8.8,5.3,9.5,1.4,0.6,6.9,14.9,1.3,1.0,2.2,0.077,-1.9,-0.4,-2.3,-0.1,2174318.0,2369663.0,0.0,0.0,0.0,0.0,Minimum Salary,2174318.0,Second Unit
Eric Gordon,SG,Houston Rockets,13.0,7.7,20.9,0.37,4.4,13.8,0.319,3.3,7.2,0.467,3.7,4.9,0.757,0.4,2.7,3.1,2.5,1.1,0.6,1.7,3.3,23.6,103.0,115.0,31.0,34.0,972.0,10.5,0.511,0.6579999999999999,0.235,0.9,6.2,3.5,7.8,1.1,1.1,6.9,22.1,0.2,0.5,0.7,0.037000000000000005,-1.6,-2.0,-3.6,-0.4,14057730.0,16869276.0,18218818.0,19568360.0,20917902.0,0.0,Cap Space,68714184.0,Second Unit
Robert Covington,PF,Houston Rockets,13.0,6.5,15.5,0.42100000000000004,4.1,11.4,0.35700000000000004,2.4,4.1,0.6,1.1,1.4,0.7859999999999999,1.8,9.4,11.2,1.8,1.5,3.6,2.0,4.9,18.2,109.0,106.0,29.0,14.0,456.0,14.1,0.5660000000000001,0.737,0.092,4.1,21.3,12.7,5.5,1.5,6.6,11.2,16.1,0.3,0.7,1.0,0.10800000000000001,-0.3,0.8,0.5,0.3,11301219.0,12138345.0,12975471.0,0.0,0.0,0.0,Cap Space,36415035.0,Second Unit
Thabo Sefolosha,PF,Houston Rockets,0.0,3.9,9.7,0.40700000000000003,1.6,5.8,0.278,2.3,3.9,0.595,0.3,0.9,0.375,2.2,7.7,9.9,2.7,2.6,1.3,1.6,4.6,9.8,104.0,107.0,35.0,41.0,436.0,9.5,0.48700000000000004,0.593,0.08800000000000001,5.0,17.4,11.2,7.5,2.6,2.4,13.7,10.4,0.1,0.6,0.7,0.073,-2.7,1.6,-1.1,0.1,2564753.0,0.0,0.0,0.0,0.0,0.0,Minimum Salary,2564753.0,Second Unit
Isaiah Hartenstein,C,Houston Rockets,2.0,7.7,11.7,0.657,0.0,0.9,0.0,7.7,10.8,0.71,3.3,4.9,0.679,5.1,10.7,15.7,3.1,1.6,2.1,2.8,7.2,18.7,128.0,107.0,21.0,23.0,266.0,18.7,0.674,0.075,0.418,11.4,24.2,17.7,9.8,1.6,3.9,16.8,14.8,0.7,0.4,1.1,0.191,-0.9,1.3,0.4,0.2,1416852.0,1663861.0,0.0,0.0,0.0,0.0,MLE,1416852.0,Second Unit
Paul George,SF,Los Angeles Clippers,42.0,11.2,26.0,0.43200000000000005,5.1,12.8,0.39899999999999997,6.1,13.2,0.46299999999999997,6.4,7.2,0.882,0.8,8.4,9.3,6.3,2.2,0.8,4.4,3.9,34.0,111.0,105.0,29.0,42.0,1222.0,20.5,0.5820000000000001,0.494,0.27699999999999997,1.9,18.1,10.2,21.2,2.2,1.4,13.0,29.6,1.9,2.0,3.9,0.153,3.4,1.1,4.5,2.0,33005556.0,35450412.0,37895268.0,0.0,0.0,0.0,Maximum Salary,68455968.0,Second Unit
Ivica Zubac,C,Los Angeles Clippers,62.0,8.2,13.7,0.601,0.0,0.1,0.0,8.2,13.6,0.605,4.4,5.8,0.759,6.8,12.0,18.8,2.8,0.5,2.4,2.2,6.0,20.8,132.0,104.0,22.0,64.0,1156.0,21.0,0.642,0.006,0.42,15.2,25.7,20.6,8.7,0.5,4.6,11.8,16.2,3.6,2.0,5.6,0.231,1.5,1.0,2.5,1.3,6481482.0,7000000.0,7518518.0,7518518.0,0.0,0.0,NaN,21000000.0,Second Unit
JaMychal Green,PF,Los Angeles Clippers,0.0,5.2,12.6,0.414,3.1,8.5,0.363,2.1,4.1,0.52,1.3,1.8,0.727,3.1,11.4,14.5,1.8,1.0,0.8,1.9,6.1,14.9,111.0,106.0,29.0,55.0,1130.0,10.8,0.5539999999999999,0.675,0.146,7.0,24.3,15.9,5.1,1.0,1.6,12.3,13.5,0.8,1.8,2.6,0.111,-1.4,0.6,-0.8,0.3,4767000.0,5005350.0,0.0,0.0,0.0,0.0,Room Exception,4767000.0,Second Unit
Rodney McGruder,SG,Los Angeles Clippers,3.0,3.8,9.8,0.391,1.4,5.0,0.278,2.5,4.8,0.506,0.9,1.8,0.536,1.6,6.4,8.1,1.9,1.4,0.5,1.3,4.2,10.0,99.0,108.0,28.0,50.0,749.0,6.5,0.47200000000000003,0.506,0.179,3.7,13.7,8.8,5.1,1.4,0.9,11.1,10.5,-0.1,1.0,0.8,0.054000000000000006,-3.8,0.8,-3.0,-0.2,4629630.0,5000000.0,5370370.0,0.0,0.0,0.0,NaN,15000000.0,Second Unit
Patrick Patterson,PF,Los Angeles Clippers,18.0,5.9,14.6,0.40399999999999997,4.3,11.0,0.387,1.6,3.6,0.457,2.1,2.6,0.794,2.3,7.1,9.4,2.4,0.5,0.2,1.4,3.2,18.2,118.0,111.0,30.0,51.0,607.0,11.7,0.5760000000000001,0.755,0.18100000000000002,5.2,15.1,10.3,6.9,0.5,0.4,8.1,15.1,0.9,0.6,1.5,0.11800000000000001,0.9,-0.5,0.4,0.4,2331593.0,0.0,0.0,0.0,0.0,0.0,Minimum Salary,2331593.0,Second Unit
Dwight Howard,C,Los Angeles Lakers,2.0,7.5,10.3,0.732,0.1,0.2,0.6,7.4,10.1,0.7340000000000001,3.5,7.2,0.494,6.2,12.0,18.2,1.7,1.1,3.0,2.9,8.0,18.7,126.0,102.0,34.0,62.0,1193.0,18.7,0.696,0.019,0.7,14.6,26.8,20.9,4.8,1.1,5.6,17.8,14.5,2.6,2.4,5.0,0.20199999999999999,-0.8,1.4,0.5,0.8,2564753.0,0.0,0.0,0.0,0.0,0.0,Minimum Salary,2564753.0,Second Unit
Avery Bradley,SG,Los Angeles Lakers,44.0,6.8,15.4,0.444,2.5,6.9,0.364,4.3,8.4,0.51,0.8,1.0,0.833,0.7,3.9,4.6,2.5,1.7,0.2,1.9,4.4,17.0,104.0,109.0,29.0,49.0,1186.0,8.9,0.537,0.452,0.063,1.7,8.7,5.3,7.1,1.7,0.4,10.7,15.7,0.2,1.4,1.6,0.066,-2.9,0.5,-2.4,-0.1,4767000.0,5005350.0,0.0,0.0,0.0,0.0,Room Exception,9772350.0,Second Unit
Alex Caruso,PG,Los Angeles Lakers,1.0,5.1,12.0,0.423,1.8,4.9,0.355,3.3,7.1,0.47100000000000003,2.7,3.5,0.763,0.6,4.5,5.2,4.7,2.8,0.8,2.1,3.9,14.6,108.0,106.0,25.0,58.0,1032.0,11.0,0.5379999999999999,0.41200000000000003,0.292,1.5,10.1,5.9,12.6,2.8,1.4,13.6,13.9,0.6,1.6,2.2,0.10300000000000001,-2.4,2.4,0.1,0.5,2750000.0,2750000.0,0.0,0.0,0.0,0.0,NaN,5500000.0,Second Unit
JaVale McGee,C,Los Angeles Lakers,61.0,8.4,13.2,0.64,0.1,0.3,0.5,8.3,12.9,0.643,2.3,3.5,0.653,5.2,11.3,16.5,1.6,1.4,4.3,2.2,6.7,19.3,126.0,100.0,32.0,61.0,1023.0,20.0,0.655,0.021,0.265,12.1,25.2,18.8,4.7,1.4,7.9,12.9,15.0,2.2,2.3,4.5,0.21100000000000002,-0.3,2.3,2.1,1.1,4000000.0,4200000.0,0.0,0.0,0.0,0.0,NaN,8200000.0,Second Unit
